image_path,label
C:/Users/maill/WORK/Dataset/32_3/img_115,мое
C:/Users/maill/WORK/Dataset/32_3/img_116,зая
C:/Users/maill/WORK/Dataset/32_3/img_117,вление
C:/Users/maill/WORK/Dataset/32_3/img_120,рико
C:/Users/maill/WORK/Dataset/32_3/img_121,всы
C:/Users/maill/WORK/Dataset/32_3/img_122,оказались
C:/Users/maill/WORK/Dataset/32_3/img_123,как
C:/Users/maill/WORK/Dataset/32_3/img_124,чинов-
C:/Users/maill/WORK/Dataset/32_3/img_126,времени
C:/Users/maill/WORK/Dataset/32_3/img_129,ники
C:/Users/maill/WORK/Dataset/32_3/img_130,царскаго
C:/Users/maill/WORK/Dataset/32_3/img_131,мне
C:/Users/maill/WORK/Dataset/32_3/img_132,отвечали
C:/Users/maill/WORK/Dataset/32_3/img_133,"одно,"
C:/Users/maill/WORK/Dataset/32_3/img_134,разберем
C:/Users/maill/WORK/Dataset/32_3/img_136,денежки
C:/Users/maill/WORK/Dataset/32_3/img_137,"плати,"
C:/Users/maill/WORK/Dataset/32_3/img_138,мое
C:/Users/maill/WORK/Dataset/32_3/img_139,зая
C:/Users/maill/WORK/Dataset/32_3/img_140,вление
C:/Users/maill/WORK/Dataset/32_3/img_141,и
C:/Users/maill/WORK/Dataset/32_3/img_142,удовлетворить
C:/Users/maill/WORK/Dataset/32_3/img_143,описали
C:/Users/maill/WORK/Dataset/32_3/img_144,мое
C:/Users/maill/WORK/Dataset/32_3/img_145,имущество
C:/Users/maill/WORK/Dataset/32_3/img_146,и
C:/Users/maill/WORK/Dataset/32_3/img_147,продали
C:/Users/maill/WORK/Dataset/32_3/img_148,корову
C:/Users/maill/WORK/Dataset/32_3/img_149,с
C:/Users/maill/WORK/Dataset/32_3/img_150,тор
C:/Users/maill/WORK/Dataset/32_3/img_151,в
C:/Users/maill/WORK/Dataset/32_3/img_152,за
C:/Users/maill/WORK/Dataset/32_3/img_153,не
C:/Users/maill/WORK/Dataset/32_3/img_154,доим
C:/Users/maill/WORK/Dataset/32_3/img_155,ку
C:/Users/maill/WORK/Dataset/32_3/img_157,И
C:/Users/maill/WORK/Dataset/32_3/img_158,только
C:/Users/maill/WORK/Dataset/32_3/img_159,мае
C:/Users/maill/WORK/Dataset/32_3/img_160,месяце
C:/Users/maill/WORK/Dataset/32_3/img_161,выбра
C:/Users/maill/WORK/Dataset/32_3/img_162,лся
C:/Users/maill/WORK/Dataset/32_3/img_164,такой
C:/Users/maill/WORK/Dataset/32_3/img_165,удачный
C:/Users/maill/WORK/Dataset/32_3/img_166,денек
C:/Users/maill/WORK/Dataset/32_3/img_167,разобрали
C:/Users/maill/WORK/Dataset/32_3/img_168,мое
C:/Users/maill/WORK/Dataset/32_3/img_169,заявлен
C:/Users/maill/WORK/Dataset/32_3/img_170,","
C:/Users/maill/WORK/Dataset/32_3/img_171,и
C:/Users/maill/WORK/Dataset/32_3/img_172,моей
C:/Users/maill/WORK/Dataset/32_3/img_173,прозьбы
C:/Users/maill/WORK/Dataset/32_3/img_174,не
C:/Users/maill/WORK/Dataset/32_3/img_175,удовлет-
C:/Users/maill/WORK/Dataset/32_3/img_177,ворили
C:/Users/maill/WORK/Dataset/32_3/img_178,потомучто
C:/Users/maill/WORK/Dataset/32_3/img_179,чуть
C:/Users/maill/WORK/Dataset/32_3/img_180,ли
C:/Users/maill/WORK/Dataset/32_3/img_181,на
C:/Users/maill/WORK/Dataset/32_3/img_182,у
C:/Users/maill/WORK/Dataset/32_3/img_183,"гад,"
C:/Users/maill/WORK/Dataset/32_3/img_185,неразбир
C:/Users/maill/WORK/Dataset/32_3/img_186,али
C:/Users/maill/WORK/Dataset/32_3/img_187,мое
C:/Users/maill/WORK/Dataset/32_3/img_188,заявле
C:/Users/maill/WORK/Dataset/32_3/img_189,ние
C:/Users/maill/WORK/Dataset/32_3/img_191,мучто
C:/Users/maill/WORK/Dataset/32_3/img_192,справку
C:/Users/maill/WORK/Dataset/32_3/img_193,затеряли
C:/Users/maill/WORK/Dataset/32_3/img_194,ни
C:/Users/maill/WORK/Dataset/32_3/img_195,где
C:/Users/maill/WORK/Dataset/32_3/img_196,не
C:/Users/maill/WORK/Dataset/32_3/img_197,могли
C:/Users/maill/WORK/Dataset/32_3/img_198,найти
C:/Users/maill/WORK/Dataset/32_3/img_199,где
C:/Users/maill/WORK/Dataset/32_3/img_200,все
C:/Users/maill/WORK/Dataset/32_3/img_201,у
C:/Users/maill/WORK/Dataset/32_3/img_202,26го
C:/Users/maill/WORK/Dataset/32_3/img_203,мая
C:/Users/maill/WORK/Dataset/32_3/img_204,я
C:/Users/maill/WORK/Dataset/32_3/img_205,получ
C:/Users/maill/WORK/Dataset/32_3/img_206,Серковскаго
C:/Users/maill/WORK/Dataset/32_3/img_207,с/сов
C:/Users/maill/WORK/Dataset/32_3/img_208,вы
C:/Users/maill/WORK/Dataset/32_3/img_209,писку
C:/Users/maill/WORK/Dataset/32_3/img_210,из
C:/Users/maill/WORK/Dataset/32_3/img_211,Р
C:/Users/maill/WORK/Dataset/32_3/img_212,Н.
C:/Users/maill/WORK/Dataset/32_3/img_213,К.
C:/Users/maill/WORK/Dataset/32_3/img_214,№
C:/Users/maill/WORK/Dataset/32_3/img_215,133
C:/Users/maill/WORK/Dataset/32_3/img_216,И
C:/Users/maill/WORK/Dataset/32_3/img_217,зная
C:/Users/maill/WORK/Dataset/32_3/img_218,то
C:/Users/maill/WORK/Dataset/32_3/img_219,я
C:/Users/maill/WORK/Dataset/32_3/img_224,что
C:/Users/maill/WORK/Dataset/32_3/img_225,заплатил
C:/Users/maill/WORK/Dataset/32_3/img_226,не
C:/Users/maill/WORK/Dataset/32_3/img_227,зачто
C:/Users/maill/WORK/Dataset/32_3/img_228,Я
C:/Users/maill/WORK/Dataset/32_3/img_229,об
C:/Users/maill/WORK/Dataset/32_3/img_231,жаловал.
C:/Users/maill/WORK/Dataset/32_3/img_232,К.
C:/Users/maill/WORK/Dataset/32_3/img_233,там
C:/Users/maill/WORK/Dataset/32_3/img_234,конечно
C:/Users/maill/WORK/Dataset/32_3/img_235,заявление
C:/Users/maill/WORK/Dataset/32_3/img_236,дело
C:/Users/maill/WORK/Dataset/32_3/img_239,мое
C:/Users/maill/WORK/Dataset/32_3/img_241,расмотрели
C:/Users/maill/WORK/Dataset/32_3/img_244,21
C:/Users/maill/WORK/Dataset/32_3/img_245,удовлетворить
C:/Users/maill/WORK/Dataset/32_3/img_246,но
C:/Users/maill/WORK/Dataset/32_3/img_248,мою
C:/Users/maill/WORK/Dataset/32_3/img_249,в
C:/Users/maill/WORK/Dataset/32_3/img_250,части
C:/Users/maill/WORK/Dataset/32_3/img_251,т/е
C:/Users/maill/WORK/Dataset/32_3/img_252,изключить
C:/Users/maill/WORK/Dataset/32_3/img_253,из
C:/Users/maill/WORK/Dataset/32_3/img_254,обложения
C:/Users/maill/WORK/Dataset/32_3/img_255,"не 2,81д"
C:/Users/maill/WORK/Dataset/32_3/img_256,а
C:/Users/maill/WORK/Dataset/32_3/img_257,"1,81д."
C:/Users/maill/WORK/Dataset/32_3/img_258,и
C:/Users/maill/WORK/Dataset/32_3/img_259,поручили
C:/Users/maill/WORK/Dataset/32_3/img_260,до инчасти
C:/Users/maill/WORK/Dataset/32_3/img_261,Талицкаго
C:/Users/maill/WORK/Dataset/32_3/img_262,рика
C:/Users/maill/WORK/Dataset/32_3/img_263,произвести
C:/Users/maill/WORK/Dataset/32_3/img_264,перечисление
C:/Users/maill/WORK/Dataset/32_3/img_265,с/х.
C:/Users/maill/WORK/Dataset/32_3/img_266,налога.
C:/Users/maill/WORK/Dataset/32_3/img_267,и
C:/Users/maill/WORK/Dataset/32_3/img_268,они
C:/Users/maill/WORK/Dataset/32_3/img_269,до
C:/Users/maill/WORK/Dataset/32_3/img_270,сих
C:/Users/maill/WORK/Dataset/32_3/img_271,пор
C:/Users/maill/WORK/Dataset/32_3/img_272,перечисляют
C:/Users/maill/WORK/Dataset/32_3/img_273,перечислить
C:/Users/maill/WORK/Dataset/32_3/img_274,не
C:/Users/maill/WORK/Dataset/32_3/img_275,могут
C:/Users/maill/WORK/Dataset/32_3/img_276,мне
C:/Users/maill/WORK/Dataset/32_3/img_277,снова
C:/Users/maill/WORK/Dataset/32_3/img_278,приходится
C:/Users/maill/WORK/Dataset/32_3/img_279,подавать
C:/Users/maill/WORK/Dataset/32_3/img_280,заявление
C:/Users/maill/WORK/Dataset/32_3/img_281,боюсь
C:/Users/maill/WORK/Dataset/32_3/img_283,как
C:/Users/maill/WORK/Dataset/32_3/img_284,риковсы
C:/Users/maill/WORK/Dataset/32_3/img_285,говорят.
C:/Users/maill/WORK/Dataset/32_3/img_286,а
C:/Users/maill/WORK/Dataset/32_3/img_287,я
C:/Users/maill/WORK/Dataset/32_3/img_288,и
C:/Users/maill/WORK/Dataset/32_3/img_289,так
C:/Users/maill/WORK/Dataset/32_3/img_290,этого
C:/Users/maill/WORK/Dataset/32_3/img_291,"слова, подавай"
C:/Users/maill/WORK/Dataset/32_3/img_292,заявление
C:/Users/maill/WORK/Dataset/32_3/img_293,я
C:/Users/maill/WORK/Dataset/32_3/img_294,спросил
C:/Users/maill/WORK/Dataset/32_3/img_295,в
C:/Users/maill/WORK/Dataset/32_3/img_296,рике
C:/Users/maill/WORK/Dataset/32_3/img_297,как
C:/Users/maill/WORK/Dataset/32_3/img_298,получить
C:/Users/maill/WORK/Dataset/32_3/img_299,переплату
C:/Users/maill/WORK/Dataset/32_3/img_300,с/х
C:/Users/maill/WORK/Dataset/32_3/img_301,налога
C:/Users/maill/WORK/Dataset/32_3/img_302,риковсы
C:/Users/maill/WORK/Dataset/32_3/img_303,говорят
C:/Users/maill/WORK/Dataset/32_3/img_304,одай
C:/Users/maill/WORK/Dataset/32_3/img_305,заявление
C:/Users/maill/WORK/Dataset/32_3/img_306,прилож
C:/Users/maill/WORK/Dataset/32_3/img_307,оправдательные
C:/Users/maill/WORK/Dataset/32_3/img_308,документы
C:/Users/maill/WORK/Dataset/32_3/img_309,а
C:/Users/maill/WORK/Dataset/32_3/img_310,кого
C:/Users/maill/WORK/Dataset/32_3/img_311,прилож-
C:/Users/maill/WORK/Dataset/32_3/img_312,ить
C:/Users/maill/WORK/Dataset/32_3/img_313,как
C:/Users/maill/WORK/Dataset/32_3/img_314,все
C:/Users/maill/WORK/Dataset/32_3/img_317,февраля
C:/Users/maill/WORK/Dataset/32_3/img_318,месяца
C:/Users/maill/WORK/Dataset/32_3/img_319,в
C:/Users/maill/WORK/Dataset/32_3/img_320,рике
C:/Users/maill/WORK/Dataset/32_3/img_321,киснут
C:/Users/maill/WORK/Dataset/32_3/img_322,в
C:/Users/maill/WORK/Dataset/32_3/img_323,крестьянской
C:/Users/maill/WORK/Dataset/32_3/img_328,27 г.
C:/Users/maill/WORK/Dataset/32_3/img_329,рике
C:/Users/maill/WORK/Dataset/32_3/img_330,волокита
C:/Users/maill/WORK/Dataset/32_3/img_331,М. Р.
C:/Users/maill/WORK/Dataset/32_3/img_332,Захаров
C:/Users/maill/WORK/Dataset/32_4/img_1,В
C:/Users/maill/WORK/Dataset/32_4/img_2,Редакцию
C:/Users/maill/WORK/Dataset/32_4/img_3,Крестьянской
C:/Users/maill/WORK/Dataset/32_4/img_4,газеты
C:/Users/maill/WORK/Dataset/32_4/img_5,гр.
C:/Users/maill/WORK/Dataset/32_4/img_6,Дер.
C:/Users/maill/WORK/Dataset/32_4/img_7,Махиевой
C:/Users/maill/WORK/Dataset/32_4/img_8,Верх-Яивеи
C:/Users/maill/WORK/Dataset/32_4/img_9,скало
C:/Users/maill/WORK/Dataset/32_4/img_10,с/совета
C:/Users/maill/WORK/Dataset/32_4/img_11,Соликамско
C:/Users/maill/WORK/Dataset/32_4/img_12,го
C:/Users/maill/WORK/Dataset/32_4/img_13,района
C:/Users/maill/WORK/Dataset/32_4/img_14,В-Камского
C:/Users/maill/WORK/Dataset/32_4/img_15,Окру-
C:/Users/maill/WORK/Dataset/32_4/img_16,га
C:/Users/maill/WORK/Dataset/32_4/img_17,Уральской
C:/Users/maill/WORK/Dataset/32_4/img_18,волости
C:/Users/maill/WORK/Dataset/32_4/img_19,Бай-
C:/Users/maill/WORK/Dataset/32_4/img_20,бакова
C:/Users/maill/WORK/Dataset/32_4/img_21,Степана
C:/Users/maill/WORK/Dataset/32_4/img_22,Васильева
C:/Users/maill/WORK/Dataset/32_4/img_23,Заявление
C:/Users/maill/WORK/Dataset/32_4/img_24,Сим
C:/Users/maill/WORK/Dataset/32_4/img_25,заявляю
C:/Users/maill/WORK/Dataset/32_4/img_26,редакцие
C:/Users/maill/WORK/Dataset/32_4/img_27,крестьяноской
C:/Users/maill/WORK/Dataset/32_4/img_28,газеты
C:/Users/maill/WORK/Dataset/32_4/img_29,Я
C:/Users/maill/WORK/Dataset/32_4/img_30,гр.
C:/Users/maill/WORK/Dataset/32_4/img_31,дер
C:/Users/maill/WORK/Dataset/32_4/img_32,Махиевой
C:/Users/maill/WORK/Dataset/32_4/img_33,Верх-Яивеи
C:/Users/maill/WORK/Dataset/32_4/img_34,скаго
C:/Users/maill/WORK/Dataset/32_4/img_35,с/совета
C:/Users/maill/WORK/Dataset/32_4/img_36,Соликамскаго
C:/Users/maill/WORK/Dataset/32_4/img_37,раиона
C:/Users/maill/WORK/Dataset/32_4/img_38,В-Камскаго
C:/Users/maill/WORK/Dataset/32_4/img_39,округа
C:/Users/maill/WORK/Dataset/32_4/img_40,Уральской
C:/Users/maill/WORK/Dataset/32_4/img_41,области
C:/Users/maill/WORK/Dataset/32_4/img_42,имею
C:/Users/maill/WORK/Dataset/32_4/img_43,вместе
C:/Users/maill/WORK/Dataset/32_4/img_44,с
C:/Users/maill/WORK/Dataset/32_4/img_45,братом
C:/Users/maill/WORK/Dataset/32_4/img_46,красноаршей
C:/Users/maill/WORK/Dataset/32_4/img_47,целе
C:/Users/maill/WORK/Dataset/32_4/img_48,пахотной
C:/Users/maill/WORK/Dataset/32_4/img_49,Сенокосной
C:/Users/maill/WORK/Dataset/32_4/img_50,и
C:/Users/maill/WORK/Dataset/32_4/img_51,в том
C:/Users/maill/WORK/Dataset/32_4/img_52,числе
C:/Users/maill/WORK/Dataset/32_4/img_53,под
C:/Users/maill/WORK/Dataset/32_4/img_54,скотом
C:/Users/maill/WORK/Dataset/32_4/img_55,Лежащей
C:/Users/maill/WORK/Dataset/32_4/img_56,всей
C:/Users/maill/WORK/Dataset/32_4/img_57,земли
C:/Users/maill/WORK/Dataset/32_4/img_58,пятнадцать
C:/Users/maill/WORK/Dataset/32_4/img_59,"десятин,"
C:/Users/maill/WORK/Dataset/32_4/img_60,Скота
C:/Users/maill/WORK/Dataset/32_4/img_61,имею
C:/Users/maill/WORK/Dataset/32_4/img_62,две
C:/Users/maill/WORK/Dataset/32_4/img_63,Лошади
C:/Users/maill/WORK/Dataset/32_4/img_64,3
C:/Users/maill/WORK/Dataset/32_4/img_65,коровы
C:/Users/maill/WORK/Dataset/32_4/img_66,три
C:/Users/maill/WORK/Dataset/32_4/img_67,подрос-
C:/Users/maill/WORK/Dataset/32_4/img_68,ка
C:/Users/maill/WORK/Dataset/32_4/img_69,т.е
C:/Users/maill/WORK/Dataset/32_4/img_70,"телят,"
C:/Users/maill/WORK/Dataset/32_4/img_71,пять
C:/Users/maill/WORK/Dataset/32_4/img_72,штук
C:/Users/maill/WORK/Dataset/32_4/img_73,круп-
C:/Users/maill/WORK/Dataset/32_4/img_74,ных
C:/Users/maill/WORK/Dataset/32_4/img_75,овец
C:/Users/maill/WORK/Dataset/32_4/img_76,с
C:/Users/maill/WORK/Dataset/32_4/img_77,подросками
C:/Users/maill/WORK/Dataset/32_4/img_78,Семейство
C:/Users/maill/WORK/Dataset/32_4/img_79,мое
C:/Users/maill/WORK/Dataset/32_4/img_80,состоит
C:/Users/maill/WORK/Dataset/32_4/img_81,сам
C:/Users/maill/WORK/Dataset/32_4/img_82,Я
C:/Users/maill/WORK/Dataset/32_4/img_83,жена
C:/Users/maill/WORK/Dataset/32_4/img_84,сын
C:/Users/maill/WORK/Dataset/32_4/img_85,10
C:/Users/maill/WORK/Dataset/32_4/img_86,лет
C:/Users/maill/WORK/Dataset/32_4/img_87,и
C:/Users/maill/WORK/Dataset/32_4/img_88,брат
C:/Users/maill/WORK/Dataset/32_4/img_89,находящийся
C:/Users/maill/WORK/Dataset/32_4/img_90,в
C:/Users/maill/WORK/Dataset/32_4/img_91,рядах
C:/Users/maill/WORK/Dataset/32_4/img_92,красной
C:/Users/maill/WORK/Dataset/32_4/img_93,армии
C:/Users/maill/WORK/Dataset/32_4/img_94,всего
C:/Users/maill/WORK/Dataset/32_4/img_95,четыре
C:/Users/maill/WORK/Dataset/32_4/img_96,"едока,"
C:/Users/maill/WORK/Dataset/32_4/img_97,занятие
C:/Users/maill/WORK/Dataset/32_4/img_98,Мое
C:/Users/maill/WORK/Dataset/32_4/img_99,имеем
C:/Users/maill/WORK/Dataset/32_4/img_100,вместе
C:/Users/maill/WORK/Dataset/32_4/img_101,с
C:/Users/maill/WORK/Dataset/32_4/img_102,братом
C:/Users/maill/WORK/Dataset/32_4/img_103,неболь-
C:/Users/maill/WORK/Dataset/32_4/img_104,шую
C:/Users/maill/WORK/Dataset/32_4/img_105,кожевню
C:/Users/maill/WORK/Dataset/32_4/img_106,и
C:/Users/maill/WORK/Dataset/32_4/img_107,работаем
C:/Users/maill/WORK/Dataset/32_4/img_108,по
C:/Users/maill/WORK/Dataset/32_4/img_109,немногу
C:/Users/maill/WORK/Dataset/32_4/img_110,"Кож,"
C:/Users/maill/WORK/Dataset/32_4/img_111,внонешном
C:/Users/maill/WORK/Dataset/32_4/img_112,году
C:/Users/maill/WORK/Dataset/32_4/img_113,Я
C:/Users/maill/WORK/Dataset/32_4/img_114,сделал
C:/Users/maill/WORK/Dataset/32_4/img_115,кож
C:/Users/maill/WORK/Dataset/32_5/img_1,В
C:/Users/maill/WORK/Dataset/32_5/img_2,Редакцию
C:/Users/maill/WORK/Dataset/32_5/img_3,""""
C:/Users/maill/WORK/Dataset/32_5/img_4,Кресть
C:/Users/maill/WORK/Dataset/32_5/img_5,янской
C:/Users/maill/WORK/Dataset/32_5/img_6,Газеты
C:/Users/maill/WORK/Dataset/32_5/img_7,"Узнав,"
C:/Users/maill/WORK/Dataset/32_5/img_8,что
C:/Users/maill/WORK/Dataset/32_5/img_9,гражданин
C:/Users/maill/WORK/Dataset/32_5/img_10,Сатинского
C:/Users/maill/WORK/Dataset/32_5/img_11,сельсо
C:/Users/maill/WORK/Dataset/32_5/img_12,вета
C:/Users/maill/WORK/Dataset/32_5/img_13,Сивинского
C:/Users/maill/WORK/Dataset/32_5/img_14,"региона,"
C:/Users/maill/WORK/Dataset/32_5/img_15,Пермского
C:/Users/maill/WORK/Dataset/32_5/img_16,округа)
C:/Users/maill/WORK/Dataset/32_5/img_17,Плот
C:/Users/maill/WORK/Dataset/32_5/img_18,ников
C:/Users/maill/WORK/Dataset/32_5/img_19,Иосиф
C:/Users/maill/WORK/Dataset/32_5/img_20,Тит
C:/Users/maill/WORK/Dataset/32_5/img_21,просит
C:/Users/maill/WORK/Dataset/32_5/img_22,Редакцию
C:/Users/maill/WORK/Dataset/32_5/img_23,зачислить
C:/Users/maill/WORK/Dataset/32_5/img_24,его
C:/Users/maill/WORK/Dataset/32_5/img_25,число
C:/Users/maill/WORK/Dataset/32_5/img_26,сельк
C:/Users/maill/WORK/Dataset/32_5/img_27,коров
C:/Users/maill/WORK/Dataset/32_5/img_28,Урал.
C:/Users/maill/WORK/Dataset/32_5/img_29,Обл.
C:/Users/maill/WORK/Dataset/32_5/img_30,""""
C:/Users/maill/WORK/Dataset/32_5/img_31,ресть
C:/Users/maill/WORK/Dataset/32_5/img_32,янской
C:/Users/maill/WORK/Dataset/32_5/img_33,Газеты
C:/Users/maill/WORK/Dataset/32_5/img_34,считаем
C:/Users/maill/WORK/Dataset/32_5/img_35,своим
C:/Users/maill/WORK/Dataset/32_5/img_36,долгом
C:/Users/maill/WORK/Dataset/32_5/img_37,сообщить
C:/Users/maill/WORK/Dataset/32_5/img_38,Редак
C:/Users/maill/WORK/Dataset/32_5/img_39,ции
C:/Users/maill/WORK/Dataset/32_5/img_40,ниже
C:/Users/maill/WORK/Dataset/32_5/img_41,дующее
C:/Users/maill/WORK/Dataset/32_5/img_42,Плотник
C:/Users/maill/WORK/Dataset/32_5/img_43,ов Иосиф
C:/Users/maill/WORK/Dataset/32_5/img_44,имея
C:/Users/maill/WORK/Dataset/32_5/img_45,доста
C:/Users/maill/WORK/Dataset/32_5/img_46,точно
C:/Users/maill/WORK/Dataset/32_5/img_47,средств
C:/Users/maill/WORK/Dataset/32_5/img_48,возможности
C:/Users/maill/WORK/Dataset/32_5/img_49,никогда
C:/Users/maill/WORK/Dataset/32_5/img_50,не
C:/Users/maill/WORK/Dataset/32_5/img_51,а
C:/Users/maill/WORK/Dataset/32_5/img_52,еще
C:/Users/maill/WORK/Dataset/32_5/img_53,грам
C:/Users/maill/WORK/Dataset/32_5/img_54,не
C:/Users/maill/WORK/Dataset/32_5/img_55,явл
C:/Users/maill/WORK/Dataset/32_5/img_56,яется
C:/Users/maill/WORK/Dataset/32_5/img_57,актив
C:/Users/maill/WORK/Dataset/32_5/img_58,истом
C:/Users/maill/WORK/Dataset/32_5/img_59,Советского
C:/Users/maill/WORK/Dataset/32_5/img_60,строит
C:/Users/maill/WORK/Dataset/32_5/img_61,ельства
C:/Users/maill/WORK/Dataset/32_5/img_62,Он не
C:/Users/maill/WORK/Dataset/32_5/img_63,пользуется
C:/Users/maill/WORK/Dataset/32_5/img_64,уважением
C:/Users/maill/WORK/Dataset/32_5/img_65,и
C:/Users/maill/WORK/Dataset/32_5/img_66,любо
C:/Users/maill/WORK/Dataset/32_5/img_67,вью
C:/Users/maill/WORK/Dataset/32_5/img_68,со
C:/Users/maill/WORK/Dataset/32_5/img_69,стороны
C:/Users/maill/WORK/Dataset/32_5/img_70,щества
C:/Users/maill/WORK/Dataset/32_5/img_71,по
C:/Users/maill/WORK/Dataset/32_5/img_72,мно
C:/Users/maill/WORK/Dataset/32_5/img_73,гим
C:/Users/maill/WORK/Dataset/32_5/img_74,причи
C:/Users/maill/WORK/Dataset/32_5/img_75,нам
C:/Users/maill/WORK/Dataset/32_5/img_76,3
C:/Users/maill/WORK/Dataset/32_5/img_77,Он
C:/Users/maill/WORK/Dataset/32_5/img_78,является
C:/Users/maill/WORK/Dataset/32_5/img_79,неисправ
C:/Users/maill/WORK/Dataset/32_5/img_80,имым ху
C:/Users/maill/WORK/Dataset/32_5/img_81,лиганом
C:/Users/maill/WORK/Dataset/32_5/img_82,"Так,"
C:/Users/maill/WORK/Dataset/32_5/img_83,напр
C:/Users/maill/WORK/Dataset/32_5/img_84,"имер,"
C:/Users/maill/WORK/Dataset/32_5/img_85,в 1924
C:/Users/maill/WORK/Dataset/32_5/img_86,году
C:/Users/maill/WORK/Dataset/32_5/img_87,напал
C:/Users/maill/WORK/Dataset/32_5/img_88,и ни
C:/Users/maill/WORK/Dataset/32_5/img_89,за
C:/Users/maill/WORK/Dataset/32_5/img_90,что
C:/Users/maill/WORK/Dataset/32_5/img_91,избил
C:/Users/maill/WORK/Dataset/32_5/img_92,гр
C:/Users/maill/WORK/Dataset/32_5/img_93,на
C:/Users/maill/WORK/Dataset/32_5/img_94,Сатинского
C:/Users/maill/WORK/Dataset/32_5/img_95,с/сов
C:/Users/maill/WORK/Dataset/32_5/img_96,Сединина
C:/Users/maill/WORK/Dataset/32_5/img_97,Андрияна Ив.
C:/Users/maill/WORK/Dataset/32_5/img_98,В
C:/Users/maill/WORK/Dataset/32_5/img_99,1925 году
C:/Users/maill/WORK/Dataset/32_5/img_100,вместе
C:/Users/maill/WORK/Dataset/32_5/img_101,со
C:/Users/maill/WORK/Dataset/32_5/img_102,своим
C:/Users/maill/WORK/Dataset/32_5/img_103,зятем
C:/Users/maill/WORK/Dataset/32_5/img_104,Ведернихо
C:/Users/maill/WORK/Dataset/32_5/img_105,вым А.
C:/Users/maill/WORK/Dataset/32_5/img_106,все
C:/Users/maill/WORK/Dataset/32_5/img_107,сте
C:/Users/maill/WORK/Dataset/32_5/img_108,кла
C:/Users/maill/WORK/Dataset/32_5/img_109,в 4 х
C:/Users/maill/WORK/Dataset/32_5/img_110,рамах
C:/Users/maill/WORK/Dataset/32_5/img_111,в
C:/Users/maill/WORK/Dataset/32_5/img_112,доме
C:/Users/maill/WORK/Dataset/32_5/img_113,подопечного
C:/Users/maill/WORK/Dataset/32_5/img_114,ротс
C:/Users/maill/WORK/Dataset/32_5/img_115,кого
C:/Users/maill/WORK/Dataset/32_5/img_116,"хозяйства, и"
C:/Users/maill/WORK/Dataset/32_5/img_117,окна сей
C:/Users/maill/WORK/Dataset/32_5/img_118,час
C:/Users/maill/WORK/Dataset/32_5/img_119,еще
C:/Users/maill/WORK/Dataset/32_5/img_120,без
C:/Users/maill/WORK/Dataset/32_5/img_121,стекол
C:/Users/maill/WORK/Dataset/32_5/img_122,В
C:/Users/maill/WORK/Dataset/32_5/img_123,конце
C:/Users/maill/WORK/Dataset/32_5/img_124,того
C:/Users/maill/WORK/Dataset/32_5/img_125,же
C:/Users/maill/WORK/Dataset/32_5/img_126,года
C:/Users/maill/WORK/Dataset/32_5/img_127,так
C:/Users/maill/WORK/Dataset/32_5/img_128,же
C:/Users/maill/WORK/Dataset/32_5/img_129,ни за
C:/Users/maill/WORK/Dataset/32_5/img_130,что
C:/Users/maill/WORK/Dataset/32_5/img_131,избил
C:/Users/maill/WORK/Dataset/32_5/img_132,Надымова
C:/Users/maill/WORK/Dataset/32_5/img_133,Михаила
C:/Users/maill/WORK/Dataset/32_5/img_134,В
C:/Users/maill/WORK/Dataset/32_5/img_135,весн
C:/Users/maill/WORK/Dataset/32_5/img_136,дер.
C:/Users/maill/WORK/Dataset/32_5/img_137,Орлово
C:/Users/maill/WORK/Dataset/32_5/img_138,учинил
C:/Users/maill/WORK/Dataset/32_5/img_139,целый
C:/Users/maill/WORK/Dataset/32_5/img_140,скандал
C:/Users/maill/WORK/Dataset/32_5/img_141,и
C:/Users/maill/WORK/Dataset/32_5/img_142,драку
C:/Users/maill/WORK/Dataset/32_5/img_145,Любит
C:/Users/maill/WORK/Dataset/32_5/img_146,варить
C:/Users/maill/WORK/Dataset/32_5/img_147,и
C:/Users/maill/WORK/Dataset/32_5/img_148,выпить
C:/Users/maill/WORK/Dataset/32_5/img_149,самогон
C:/Users/maill/WORK/Dataset/32_5/img_151,В прошл
C:/Users/maill/WORK/Dataset/32_5/img_152,"ом году,"
C:/Users/maill/WORK/Dataset/32_5/img_154,в
C:/Users/maill/WORK/Dataset/32_5/img_155,составе
C:/Users/maill/WORK/Dataset/32_5/img_156,прав
C:/Users/maill/WORK/Dataset/32_5/img_157,Сатинского
C:/Users/maill/WORK/Dataset/32_5/img_158,щест
C:/Users/maill/WORK/Dataset/32_5/img_159,венной
C:/Users/maill/WORK/Dataset/32_5/img_160,все
C:/Users/maill/WORK/Dataset/32_5/img_161,дела
C:/Users/maill/WORK/Dataset/32_5/img_162,свои
C:/Users/maill/WORK/Dataset/32_5/img_163,Комит
C:/Users/maill/WORK/Dataset/32_5/img_164,тетской
C:/Users/maill/WORK/Dataset/32_5/img_165,семенной
C:/Users/maill/WORK/Dataset/32_5/img_167,овес
C:/Users/maill/WORK/Dataset/32_5/img_168,свозил в
C:/Users/maill/WORK/Dataset/32_5/img_169,пересорт
C:/Users/maill/WORK/Dataset/32_5/img_170,ировал
C:/Users/maill/WORK/Dataset/32_5/img_172,свои
C:/Users/maill/WORK/Dataset/32_5/img_173,и
