image_path,label
C:/Users/maill/WORK/Dataset/5_1/img (4),Крестьянской
C:/Users/maill/WORK/Dataset/5_1/img (5),газеты
C:/Users/maill/WORK/Dataset/5_1/img (6),1929г.
C:/Users/maill/WORK/Dataset/5_1/img (7),1929-10-30 00:00:00
C:/Users/maill/WORK/Dataset/5_1/img (8),От
C:/Users/maill/WORK/Dataset/5_1/img (9),Гр-на
C:/Users/maill/WORK/Dataset/5_1/img (10),д.
C:/Users/maill/WORK/Dataset/5_1/img (11),В-Боськи
C:/Users/maill/WORK/Dataset/5_1/img (12),Николаевского
C:/Users/maill/WORK/Dataset/5_1/img (13),С/совет
C:/Users/maill/WORK/Dataset/5_1/img (14),Сысертского
C:/Users/maill/WORK/Dataset/5_1/img (15),Района
C:/Users/maill/WORK/Dataset/5_1/img (16),Сверловского
C:/Users/maill/WORK/Dataset/5_1/img (17),Округа
C:/Users/maill/WORK/Dataset/5_1/img (18),Уральской
C:/Users/maill/WORK/Dataset/5_1/img (19),обл.
C:/Users/maill/WORK/Dataset/5_1/img (20),Пьянкова
C:/Users/maill/WORK/Dataset/5_1/img (21),Василия
C:/Users/maill/WORK/Dataset/5_1/img (22),Яковлева
C:/Users/maill/WORK/Dataset/5_1/img (23),Возвание
C:/Users/maill/WORK/Dataset/5_1/img (24),и
C:/Users/maill/WORK/Dataset/5_1/img (25),моя
C:/Users/maill/WORK/Dataset/5_1/img (26),обстановка
C:/Users/maill/WORK/Dataset/5_1/img (27),жизни
C:/Users/maill/WORK/Dataset/5_1/img (28),вдальнейшем
C:/Users/maill/WORK/Dataset/5_1/img (29),Я
C:/Users/maill/WORK/Dataset/5_1/img (30),сын
C:/Users/maill/WORK/Dataset/5_1/img (31),крестьянина
C:/Users/maill/WORK/Dataset/5_1/img (32),средняка
C:/Users/maill/WORK/Dataset/5_1/img (33),родился
C:/Users/maill/WORK/Dataset/5_1/img (34),в
C:/Users/maill/WORK/Dataset/5_1/img (35),1902
C:/Users/maill/WORK/Dataset/5_1/img (36),году.
C:/Users/maill/WORK/Dataset/5_1/img (37),в
C:/Users/maill/WORK/Dataset/5_1/img (38),1911году
C:/Users/maill/WORK/Dataset/5_1/img (39),родители
C:/Users/maill/WORK/Dataset/5_1/img (40),меня
C:/Users/maill/WORK/Dataset/5_1/img (41),отдали
C:/Users/maill/WORK/Dataset/5_1/img (42),в
C:/Users/maill/WORK/Dataset/5_1/img (43),"с/школу,"
C:/Users/maill/WORK/Dataset/5_1/img (44),я
C:/Users/maill/WORK/Dataset/5_1/img (45),школу
C:/Users/maill/WORK/Dataset/5_1/img (46),окончил
C:/Users/maill/WORK/Dataset/5_1/img (47),сдал
C:/Users/maill/WORK/Dataset/5_1/img (48),"экзамент,"
C:/Users/maill/WORK/Dataset/5_1/img (49),и
C:/Users/maill/WORK/Dataset/5_1/img (50),до
C:/Users/maill/WORK/Dataset/5_1/img (51),1915года
C:/Users/maill/WORK/Dataset/5_1/img (52),я
C:/Users/maill/WORK/Dataset/5_1/img (53),работал
C:/Users/maill/WORK/Dataset/5_1/img (54),в
C:/Users/maill/WORK/Dataset/5_1/img (55),с/хозяйстве
C:/Users/maill/WORK/Dataset/5_1/img (56),со
C:/Users/maill/WORK/Dataset/5_1/img (57),своими
C:/Users/maill/WORK/Dataset/5_1/img (58),"родителями,"
C:/Users/maill/WORK/Dataset/5_1/img (59),в
C:/Users/maill/WORK/Dataset/5_1/img (60),1915
C:/Users/maill/WORK/Dataset/5_1/img (61),году
C:/Users/maill/WORK/Dataset/5_1/img (62),у
C:/Users/maill/WORK/Dataset/5_1/img (63),меня
C:/Users/maill/WORK/Dataset/5_1/img (64),родителя
C:/Users/maill/WORK/Dataset/5_1/img (65),взяли
C:/Users/maill/WORK/Dataset/5_1/img (66),на
C:/Users/maill/WORK/Dataset/5_1/img (67),империалистическую
C:/Users/maill/WORK/Dataset/5_1/img (68),войну
C:/Users/maill/WORK/Dataset/5_1/img (69),после
C:/Users/maill/WORK/Dataset/5_1/img (70),которой
C:/Users/maill/WORK/Dataset/5_1/img (71),он
C:/Users/maill/WORK/Dataset/5_1/img (72),пришел
C:/Users/maill/WORK/Dataset/5_1/img (73),в
C:/Users/maill/WORK/Dataset/5_1/img (74),1917
C:/Users/maill/WORK/Dataset/5_1/img (75),году
C:/Users/maill/WORK/Dataset/5_1/img (76),больным.
C:/Users/maill/WORK/Dataset/5_1/img (77),Мы
C:/Users/maill/WORK/Dataset/5_1/img (78),вто
C:/Users/maill/WORK/Dataset/5_1/img (79),время
C:/Users/maill/WORK/Dataset/5_1/img (80),жили
C:/Users/maill/WORK/Dataset/5_1/img (81),посреднему
C:/Users/maill/WORK/Dataset/5_1/img (82),семья
C:/Users/maill/WORK/Dataset/5_1/img (83),была
C:/Users/maill/WORK/Dataset/5_1/img (84),8
C:/Users/maill/WORK/Dataset/5_1/img (85),"чел,"
C:/Users/maill/WORK/Dataset/5_1/img (86),сеяли
C:/Users/maill/WORK/Dataset/5_1/img (87),2026-08-07 00:00:00
C:/Users/maill/WORK/Dataset/5_1/img (88),для
C:/Users/maill/WORK/Dataset/5_1/img (89),посева
C:/Users/maill/WORK/Dataset/5_1/img (90),всех
C:/Users/maill/WORK/Dataset/5_1/img (91),культур
C:/Users/maill/WORK/Dataset/5_1/img (92),имели
C:/Users/maill/WORK/Dataset/5_1/img (93),"машины,"
C:/Users/maill/WORK/Dataset/5_1/img (94),(1
C:/Users/maill/WORK/Dataset/5_1/img (95),)оппейку
C:/Users/maill/WORK/Dataset/5_1/img (96),"самосброску,"
C:/Users/maill/WORK/Dataset/5_1/img (97),и(
C:/Users/maill/WORK/Dataset/5_1/img (98),2)
C:/Users/maill/WORK/Dataset/5_1/img (99),"молотилку,"
C:/Users/maill/WORK/Dataset/5_1/img (100),в
C:/Users/maill/WORK/Dataset/5_1/img (101),1918
C:/Users/maill/WORK/Dataset/5_1/img (102),году
C:/Users/maill/WORK/Dataset/5_1/img (103),в
C:/Users/maill/WORK/Dataset/5_1/img (104),январе
C:/Users/maill/WORK/Dataset/5_1/img (105),месяце
C:/Users/maill/WORK/Dataset/5_1/img (106),мой
C:/Users/maill/WORK/Dataset/5_1/img (107),родитель
C:/Users/maill/WORK/Dataset/5_1/img (108),скончался.
C:/Users/maill/WORK/Dataset/5_1/img (109),осталось
C:/Users/maill/WORK/Dataset/5_1/img (110),хозяйство
C:/Users/maill/WORK/Dataset/5_1/img (111),под
C:/Users/maill/WORK/Dataset/5_1/img (112),мойм
C:/Users/maill/WORK/Dataset/5_1/img (113),руководством
C:/Users/maill/WORK/Dataset/5_1/img (114),но
C:/Users/maill/WORK/Dataset/5_1/img (115),с
C:/Users/maill/WORK/Dataset/5_1/img (116),этого
C:/Users/maill/WORK/Dataset/5_1/img (117),время
C:/Users/maill/WORK/Dataset/5_1/img (118),я
C:/Users/maill/WORK/Dataset/5_1/img (119),руководитель
C:/Users/maill/WORK/Dataset/5_1/img (120),был
C:/Users/maill/WORK/Dataset/5_1/img (121),"слаб,"
C:/Users/maill/WORK/Dataset/5_1/img (122),не
C:/Users/maill/WORK/Dataset/5_1/img (123),потому
C:/Users/maill/WORK/Dataset/5_1/img (124),я
C:/Users/maill/WORK/Dataset/5_1/img (125),был
C:/Users/maill/WORK/Dataset/5_1/img (126),что
C:/Users/maill/WORK/Dataset/5_1/img (127),"молодой,"
C:/Users/maill/WORK/Dataset/5_1/img (128),а
C:/Users/maill/WORK/Dataset/5_1/img (129),потому
C:/Users/maill/WORK/Dataset/5_1/img (130),что
C:/Users/maill/WORK/Dataset/5_1/img (131),вовремя
C:/Users/maill/WORK/Dataset/5_1/img (132),Гр-н-кой
C:/Users/maill/WORK/Dataset/5_1/img (133),войны
C:/Users/maill/WORK/Dataset/5_1/img (134),приходилось
C:/Users/maill/WORK/Dataset/5_1/img (135),переносить
C:/Users/maill/WORK/Dataset/5_1/img (136),многое
C:/Users/maill/WORK/Dataset/5_1/img (137),в
C:/Users/maill/WORK/Dataset/5_1/img (138),тылу
C:/Users/maill/WORK/Dataset/5_1/img (139),"фронта,"
C:/Users/maill/WORK/Dataset/5_1/img (140),поэтому
C:/Users/maill/WORK/Dataset/5_1/img (141),наше
C:/Users/maill/WORK/Dataset/5_1/img (142),хозяйство
C:/Users/maill/WORK/Dataset/5_1/img (143),с
C:/Users/maill/WORK/Dataset/5_1/img (144),тех
C:/Users/maill/WORK/Dataset/5_1/img (145),пор
C:/Users/maill/WORK/Dataset/5_1/img (146),шло
C:/Users/maill/WORK/Dataset/5_1/img (147),не
C:/Users/maill/WORK/Dataset/5_1/img (148),на
C:/Users/maill/WORK/Dataset/5_1/img (149),прибыль
C:/Users/maill/WORK/Dataset/5_1/img (150),на
C:/Users/maill/WORK/Dataset/5_1/img (151),убыль
C:/Users/maill/WORK/Dataset/5_1/img (152),т.к.
C:/Users/maill/WORK/Dataset/5_1/img (153),все
C:/Users/maill/WORK/Dataset/5_1/img (154),носилось
C:/Users/maill/WORK/Dataset/5_1/img (155),и
C:/Users/maill/WORK/Dataset/5_1/img (156),"старело,"
C:/Users/maill/WORK/Dataset/5_1/img (157),На
C:/Users/maill/WORK/Dataset/5_1/img (158),военной
C:/Users/maill/WORK/Dataset/5_1/img (159),службе
C:/Users/maill/WORK/Dataset/5_1/img (160),я
C:/Users/maill/WORK/Dataset/5_1/img (161),"небыл,"
C:/Users/maill/WORK/Dataset/5_1/img (162),к
C:/Users/maill/WORK/Dataset/5_1/img (163),призову
C:/Users/maill/WORK/Dataset/5_1/img (164),нас
C:/Users/maill/WORK/Dataset/5_1/img (165),брали
C:/Users/maill/WORK/Dataset/5_1/img (166),в
C:/Users/maill/WORK/Dataset/5_1/img (167),Красную
C:/Users/maill/WORK/Dataset/5_1/img (168),Армию
C:/Users/maill/WORK/Dataset/5_1/img (169),в
C:/Users/maill/WORK/Dataset/5_1/img (170),"1924г,"
C:/Users/maill/WORK/Dataset/5_1/img (171),Кде
C:/Users/maill/WORK/Dataset/5_1/img (172),я
C:/Users/maill/WORK/Dataset/5_1/img (173),признан
C:/Users/maill/WORK/Dataset/5_1/img (174),по
C:/Users/maill/WORK/Dataset/5_1/img (175),96
C:/Users/maill/WORK/Dataset/5_1/img (176),статье
C:/Users/maill/WORK/Dataset/5_1/img (177),не
C:/Users/maill/WORK/Dataset/5_1/img (178),годным.
C:/Users/maill/WORK/Dataset/5_1/img (179),до
C:/Users/maill/WORK/Dataset/5_1/img (180),этого
C:/Users/maill/WORK/Dataset/5_1/img (181),время
C:/Users/maill/WORK/Dataset/5_1/img (182),я
C:/Users/maill/WORK/Dataset/5_1/img (183),был
C:/Users/maill/WORK/Dataset/5_1/img (184),человек
C:/Users/maill/WORK/Dataset/5_1/img (185),очень
C:/Users/maill/WORK/Dataset/5_1/img (186),"религиозный,"
C:/Users/maill/WORK/Dataset/5_1/img (187),кде
C:/Users/maill/WORK/Dataset/5_1/img (188),я
C:/Users/maill/WORK/Dataset/5_1/img (189),был
C:/Users/maill/WORK/Dataset/5_1/img (190),под
C:/Users/maill/WORK/Dataset/5_1/img (191),порой
C:/Users/maill/WORK/Dataset/5_1/img (192),религии
C:/Users/maill/WORK/Dataset/5_1/img (193),так
C:/Users/maill/WORK/Dataset/5_1/img (194),как
C:/Users/maill/WORK/Dataset/5_1/img (195),я
C:/Users/maill/WORK/Dataset/5_1/img (196),человек
C:/Users/maill/WORK/Dataset/5_1/img (197),"совестлитвый,"
C:/Users/maill/WORK/Dataset/5_1/img (198),не
C:/Users/maill/WORK/Dataset/5_1/img (199),любил
C:/Users/maill/WORK/Dataset/5_1/img (200),не
C:/Users/maill/WORK/Dataset/5_1/img (201),под
C:/Users/maill/WORK/Dataset/5_1/img (202),каким
C:/Users/maill/WORK/Dataset/5_1/img (203),смеять
C:/Users/maill/WORK/Dataset/5_1/img (204),и
C:/Users/maill/WORK/Dataset/5_1/img (205),в
C:/Users/maill/WORK/Dataset/5_1/img (206),настоящее
C:/Users/maill/WORK/Dataset/5_1/img (207),время
C:/Users/maill/WORK/Dataset/5_1/img (208),"тякойже,"
C:/Users/maill/WORK/Dataset/5_1/img (209),так
C:/Users/maill/WORK/Dataset/5_1/img (210),поэтому
C:/Users/maill/WORK/Dataset/5_1/img (211),я
C:/Users/maill/WORK/Dataset/5_1/img (212),от
C:/Users/maill/WORK/Dataset/5_1/img (213),давался
C:/Users/maill/WORK/Dataset/5_1/img (214),почти
C:/Users/maill/WORK/Dataset/5_1/img (215),весь
C:/Users/maill/WORK/Dataset/5_1/img (216),под
C:/Users/maill/WORK/Dataset/5_1/img (217),идею
C:/Users/maill/WORK/Dataset/5_1/img (218),религии
C:/Users/maill/WORK/Dataset/5_1/img (219),и
C:/Users/maill/WORK/Dataset/5_1/img (220),очень
C:/Users/maill/WORK/Dataset/5_1/img (221),много
C:/Users/maill/WORK/Dataset/5_1/img (222),средств
C:/Users/maill/WORK/Dataset/5_1/img (223),и
C:/Users/maill/WORK/Dataset/5_1/img (224),время
C:/Users/maill/WORK/Dataset/5_1/img (225),я
C:/Users/maill/WORK/Dataset/5_1/img (226),потратил
C:/Users/maill/WORK/Dataset/5_1/img (227),в
C:/Users/maill/WORK/Dataset/5_1/img (228),ту
C:/Users/maill/WORK/Dataset/5_1/img (229),сторону
C:/Users/maill/WORK/Dataset/5_1/img (230),которая
C:/Users/maill/WORK/Dataset/5_1/img (231),служила
C:/Users/maill/WORK/Dataset/5_1/img (232),буржуазии
C:/Users/maill/WORK/Dataset/5_1/img (233),для
C:/Users/maill/WORK/Dataset/5_1/img (234),угнетенья
C:/Users/maill/WORK/Dataset/5_1/img (235),и
C:/Users/maill/WORK/Dataset/5_1/img (236),закабаленья
C:/Users/maill/WORK/Dataset/5_1/img (237),темного
C:/Users/maill/WORK/Dataset/5_1/img (238),пролета
C:/Users/maill/WORK/Dataset/5_1/img (239),риата
C:/Users/maill/WORK/Dataset/5_1/img (240),трудящихся
C:/Users/maill/WORK/Dataset/5_1/img (241),всех
C:/Users/maill/WORK/Dataset/5_1/img (242),"стран,"
C:/Users/maill/WORK/Dataset/5_1/img (243),вот
C:/Users/maill/WORK/Dataset/5_1/img (244),каков
C:/Users/maill/WORK/Dataset/5_1/img (245),был
C:/Users/maill/WORK/Dataset/5_1/img (246),я
C:/Users/maill/WORK/Dataset/5_1/img (247),до
C:/Users/maill/WORK/Dataset/5_1/img (248),1924
C:/Users/maill/WORK/Dataset/5_1/img (249),"года,"
C:/Users/maill/WORK/Dataset/5_1/img (250),и
C:/Users/maill/WORK/Dataset/5_1/img (251),в
C:/Users/maill/WORK/Dataset/5_1/img (252),1924
C:/Users/maill/WORK/Dataset/5_1/img (253),году
C:/Users/maill/WORK/Dataset/5_1/img (254),я
C:/Users/maill/WORK/Dataset/5_1/img (255),в
C:/Users/maill/WORK/Dataset/5_1/img (256),первые
C:/Users/maill/WORK/Dataset/5_1/img (257),уже
C:/Users/maill/WORK/Dataset/5_1/img (258),не
C:/Users/maill/WORK/Dataset/5_1/img (259),поствовал
C:/Users/maill/WORK/Dataset/5_1/img (260),т.к.
C:/Users/maill/WORK/Dataset/5_1/img (261),я
C:/Users/maill/WORK/Dataset/5_1/img (262),считал
C:/Users/maill/WORK/Dataset/5_1/img (263),это
C:/Users/maill/WORK/Dataset/5_1/img (264),завеликий
C:/Users/maill/WORK/Dataset/5_1/img (265),"грех,"
C:/Users/maill/WORK/Dataset/5_1/img (266),и
C:/Users/maill/WORK/Dataset/5_1/img (267),вот
C:/Users/maill/WORK/Dataset/5_1/img (268),с
C:/Users/maill/WORK/Dataset/5_1/img (269),этого
C:/Users/maill/WORK/Dataset/5_1/img (270),же
C:/Users/maill/WORK/Dataset/5_1/img (271),года
C:/Users/maill/WORK/Dataset/5_1/img (272),я
C:/Users/maill/WORK/Dataset/5_1/img (273),стал
C:/Users/maill/WORK/Dataset/5_1/img (274),брать
C:/Users/maill/WORK/Dataset/5_1/img (275),за
C:/Users/maill/WORK/Dataset/5_1/img (276),советские
C:/Users/maill/WORK/Dataset/5_1/img (277),"книжки,"
C:/Users/maill/WORK/Dataset/5_1/img (278),и
C:/Users/maill/WORK/Dataset/5_1/img (279),в
C:/Users/maill/WORK/Dataset/5_1/img (280),этом
C:/Users/maill/WORK/Dataset/5_1/img (281),же
C:/Users/maill/WORK/Dataset/5_1/img (282),году
C:/Users/maill/WORK/Dataset/5_1/img (283),я
C:/Users/maill/WORK/Dataset/5_1/img (284),от
C:/Users/maill/WORK/Dataset/5_1/img (285),делился
C:/Users/maill/WORK/Dataset/5_1/img (286),от
C:/Users/maill/WORK/Dataset/5_1/img (287),семьи
C:/Users/maill/WORK/Dataset/5_1/img (288),не
C:/Users/maill/WORK/Dataset/5_1/img (289),считаясь
C:/Users/maill/WORK/Dataset/5_1/img (290),стем
C:/Users/maill/WORK/Dataset/5_1/img (291),что
C:/Users/maill/WORK/Dataset/5_1/img (292),мне
C:/Users/maill/WORK/Dataset/5_1/img (293),дадут
C:/Users/maill/WORK/Dataset/5_1/img (294),или
C:/Users/maill/WORK/Dataset/5_1/img (295),не
C:/Users/maill/WORK/Dataset/5_1/img (296),дадут
C:/Users/maill/WORK/Dataset/5_1/img (297),из
C:/Users/maill/WORK/Dataset/5_1/img (298),"хозяйства,"
C:/Users/maill/WORK/Dataset/5_1/img (299),от
C:/Users/maill/WORK/Dataset/5_1/img (300),делиться
C:/Users/maill/WORK/Dataset/5_1/img (301),по
C:/Users/maill/WORK/Dataset/5_1/img (302),тому
C:/Users/maill/WORK/Dataset/5_1/img (303),что
C:/Users/maill/WORK/Dataset/5_1/img (304),мать
C:/Users/maill/WORK/Dataset/5_1/img (305),мне
C:/Users/maill/WORK/Dataset/5_1/img (306),не
C:/Users/maill/WORK/Dataset/5_1/img (307),давала
C:/Users/maill/WORK/Dataset/5_1/img (308),от
C:/Users/maill/WORK/Dataset/5_1/img (309),крывать
C:/Users/maill/WORK/Dataset/5_1/img (310),глаза
C:/Users/maill/WORK/Dataset/5_1/img (311),на
C:/Users/maill/WORK/Dataset/5_1/img (312),новую
C:/Users/maill/WORK/Dataset/5_1/img (313),жизнь
C:/Users/maill/WORK/Dataset/5_1/img (314),которая
C:/Users/maill/WORK/Dataset/5_1/img (315),ведет
C:/Users/maill/WORK/Dataset/5_1/img (316),к
C:/Users/maill/WORK/Dataset/5_1/img (317),социализму
C:/Users/maill/WORK/Dataset/5_2/img (1),3.
C:/Users/maill/WORK/Dataset/5_2/img (2),оскорбить
C:/Users/maill/WORK/Dataset/5_2/img (3),зажимчиков
C:/Users/maill/WORK/Dataset/5_2/img (4),"хлеба,"
C:/Users/maill/WORK/Dataset/5_2/img (5),так
C:/Users/maill/WORK/Dataset/5_2/img (6),поэтому
C:/Users/maill/WORK/Dataset/5_2/img (7),их
C:/Users/maill/WORK/Dataset/5_2/img (8),и
C:/Users/maill/WORK/Dataset/5_2/img (9),дальше
C:/Users/maill/WORK/Dataset/5_2/img (10),в
C:/Users/maill/WORK/Dataset/5_2/img (11),комиссию
C:/Users/maill/WORK/Dataset/5_2/img (12),по
C:/Users/maill/WORK/Dataset/5_2/img (13),хлебозаготовке
C:/Users/maill/WORK/Dataset/5_2/img (14),уж
C:/Users/maill/WORK/Dataset/5_2/img (15),не
C:/Users/maill/WORK/Dataset/5_2/img (16),"шевелят,"
C:/Users/maill/WORK/Dataset/5_2/img (17),так
C:/Users/maill/WORK/Dataset/5_2/img (18),что
C:/Users/maill/WORK/Dataset/5_2/img (19),я
C:/Users/maill/WORK/Dataset/5_2/img (20),свою
C:/Users/maill/WORK/Dataset/5_2/img (21),ячейку
C:/Users/maill/WORK/Dataset/5_2/img (22),считаю
C:/Users/maill/WORK/Dataset/5_2/img (23),в
C:/Users/maill/WORK/Dataset/5_2/img (24),партийной
C:/Users/maill/WORK/Dataset/5_2/img (25),работе
C:/Users/maill/WORK/Dataset/5_2/img (26),"слабой,"
C:/Users/maill/WORK/Dataset/5_2/img (27),Авторитета
C:/Users/maill/WORK/Dataset/5_2/img (28),среди
C:/Users/maill/WORK/Dataset/5_2/img (29),бедноты
C:/Users/maill/WORK/Dataset/5_2/img (30),очень
C:/Users/maill/WORK/Dataset/5_2/img (31),"мало,"
C:/Users/maill/WORK/Dataset/5_2/img (32),"т,"
C:/Users/maill/WORK/Dataset/5_2/img (33),"к,"
C:/Users/maill/WORK/Dataset/5_2/img (34),одной
C:/Users/maill/WORK/Dataset/5_2/img (35),части
C:/Users/maill/WORK/Dataset/5_2/img (36),ячейки
C:/Users/maill/WORK/Dataset/5_2/img (37),работать
C:/Users/maill/WORK/Dataset/5_2/img (38),"трудно,"
C:/Users/maill/WORK/Dataset/5_2/img (39),культурно
C:/Users/maill/WORK/Dataset/5_2/img (40),раз-яснительных
C:/Users/maill/WORK/Dataset/5_2/img (41),работ
C:/Users/maill/WORK/Dataset/5_2/img (42),среди
C:/Users/maill/WORK/Dataset/5_2/img (43),бедноты
C:/Users/maill/WORK/Dataset/5_2/img (44),унас
C:/Users/maill/WORK/Dataset/5_2/img (45),можно
C:/Users/maill/WORK/Dataset/5_2/img (46),сказать
C:/Users/maill/WORK/Dataset/5_2/img (47),что
C:/Users/maill/WORK/Dataset/5_2/img (48),не
C:/Users/maill/WORK/Dataset/5_2/img (49),"ведется,"
C:/Users/maill/WORK/Dataset/5_2/img (50),все
C:/Users/maill/WORK/Dataset/5_2/img (51),занеименьем
C:/Users/maill/WORK/Dataset/5_2/img (52),актива
C:/Users/maill/WORK/Dataset/5_2/img (53),ячейки.
C:/Users/maill/WORK/Dataset/5_2/img (54),Товарищи
C:/Users/maill/WORK/Dataset/5_2/img (55),трудящиеся
C:/Users/maill/WORK/Dataset/5_2/img (56),запомните
C:/Users/maill/WORK/Dataset/5_2/img (57),раз
C:/Users/maill/WORK/Dataset/5_2/img (58),и
C:/Users/maill/WORK/Dataset/5_2/img (59),"навсегда,"
C:/Users/maill/WORK/Dataset/5_2/img (60),что
C:/Users/maill/WORK/Dataset/5_2/img (61),у
C:/Users/maill/WORK/Dataset/5_2/img (62),нас
C:/Users/maill/WORK/Dataset/5_2/img (63),в
C:/Users/maill/WORK/Dataset/5_2/img (64),жизни
C:/Users/maill/WORK/Dataset/5_2/img (65),осталось
C:/Users/maill/WORK/Dataset/5_2/img (66),только
C:/Users/maill/WORK/Dataset/5_2/img (67),два
C:/Users/maill/WORK/Dataset/5_2/img (68),"пути,"
C:/Users/maill/WORK/Dataset/5_2/img (69),путь
C:/Users/maill/WORK/Dataset/5_2/img (70),к
C:/Users/maill/WORK/Dataset/5_2/img (71),капи-
C:/Users/maill/WORK/Dataset/5_2/img (72),тализму
C:/Users/maill/WORK/Dataset/5_2/img (73),и
C:/Users/maill/WORK/Dataset/5_2/img (74),угнетению
C:/Users/maill/WORK/Dataset/5_2/img (75),"трудящихся,"
C:/Users/maill/WORK/Dataset/5_2/img (76),и
C:/Users/maill/WORK/Dataset/5_2/img (77),путь
C:/Users/maill/WORK/Dataset/5_2/img (78),к
C:/Users/maill/WORK/Dataset/5_2/img (79),социализму
C:/Users/maill/WORK/Dataset/5_2/img (80),который
C:/Users/maill/WORK/Dataset/5_2/img (81),говорит
C:/Users/maill/WORK/Dataset/5_2/img (82),за
C:/Users/maill/WORK/Dataset/5_2/img (83),то
C:/Users/maill/WORK/Dataset/5_2/img (84),что
C:/Users/maill/WORK/Dataset/5_2/img (85),бросайте
C:/Users/maill/WORK/Dataset/5_2/img (86),все
C:/Users/maill/WORK/Dataset/5_2/img (87),индивидуально
C:/Users/maill/WORK/Dataset/5_2/img (88),мелко
C:/Users/maill/WORK/Dataset/5_2/img (89),распыленное
C:/Users/maill/WORK/Dataset/5_2/img (90),хозяйство
C:/Users/maill/WORK/Dataset/5_2/img (91),и
C:/Users/maill/WORK/Dataset/5_2/img (92),соединяйтесь
C:/Users/maill/WORK/Dataset/5_2/img (93),в
C:/Users/maill/WORK/Dataset/5_2/img (94),более
C:/Users/maill/WORK/Dataset/5_2/img (95),крупное
C:/Users/maill/WORK/Dataset/5_2/img (96),Товарищи
C:/Users/maill/WORK/Dataset/5_2/img (97),не
C:/Users/maill/WORK/Dataset/5_2/img (98),забывайте
C:/Users/maill/WORK/Dataset/5_2/img (99),военную
C:/Users/maill/WORK/Dataset/5_2/img (100),эпоху
C:/Users/maill/WORK/Dataset/5_2/img (101),империалистичес-
C:/Users/maill/WORK/Dataset/5_2/img (102),кой
C:/Users/maill/WORK/Dataset/5_2/img (103),и
C:/Users/maill/WORK/Dataset/5_2/img (104),Гражданской
C:/Users/maill/WORK/Dataset/5_2/img (105),войны
C:/Users/maill/WORK/Dataset/5_2/img (106),что
C:/Users/maill/WORK/Dataset/5_2/img (107),нам
C:/Users/maill/WORK/Dataset/5_2/img (108),принесла
C:/Users/maill/WORK/Dataset/5_2/img (109),эта
C:/Users/maill/WORK/Dataset/5_2/img (110),"война,"
C:/Users/maill/WORK/Dataset/5_2/img (111),она
C:/Users/maill/WORK/Dataset/5_2/img (112),принесла
C:/Users/maill/WORK/Dataset/5_2/img (113),нам
C:/Users/maill/WORK/Dataset/5_2/img (114),разру
C:/Users/maill/WORK/Dataset/5_2/img (115),холод
C:/Users/maill/WORK/Dataset/5_2/img (116),голод
C:/Users/maill/WORK/Dataset/5_2/img (117),дальше
C:/Users/maill/WORK/Dataset/5_2/img (118),если
C:/Users/maill/WORK/Dataset/5_2/img (119),бы
C:/Users/maill/WORK/Dataset/5_2/img (120),не
C:/Users/maill/WORK/Dataset/5_2/img (121),было
C:/Users/maill/WORK/Dataset/5_2/img (122),советской
C:/Users/maill/WORK/Dataset/5_2/img (123),республики
C:/Users/maill/WORK/Dataset/5_2/img (124),диктары
C:/Users/maill/WORK/Dataset/5_2/img (125),пролета-
C:/Users/maill/WORK/Dataset/5_2/img (126),"риата,"
C:/Users/maill/WORK/Dataset/5_2/img (127),то
C:/Users/maill/WORK/Dataset/5_2/img (128),трудящихся
C:/Users/maill/WORK/Dataset/5_2/img (129),капиталисты
C:/Users/maill/WORK/Dataset/5_2/img (130),зажали
C:/Users/maill/WORK/Dataset/5_2/img (131),бы
C:/Users/maill/WORK/Dataset/5_2/img (132),в
C:/Users/maill/WORK/Dataset/5_2/img (133),свои
C:/Users/maill/WORK/Dataset/5_2/img (134),крепкие
C:/Users/maill/WORK/Dataset/5_2/img (135),"когти,"
C:/Users/maill/WORK/Dataset/5_2/img (136),и
C:/Users/maill/WORK/Dataset/5_2/img (137),пуще
C:/Users/maill/WORK/Dataset/5_2/img (138),старого
C:/Users/maill/WORK/Dataset/5_2/img (139),гнета
C:/Users/maill/WORK/Dataset/5_2/img (140),стали
C:/Users/maill/WORK/Dataset/5_2/img (141),бы
C:/Users/maill/WORK/Dataset/5_2/img (142),они
C:/Users/maill/WORK/Dataset/5_2/img (143),нас
C:/Users/maill/WORK/Dataset/5_2/img (144),"терзать,"
C:/Users/maill/WORK/Dataset/5_2/img (145),тогда
C:/Users/maill/WORK/Dataset/5_2/img (146),бы
C:/Users/maill/WORK/Dataset/5_2/img (147),уж
C:/Users/maill/WORK/Dataset/5_2/img (148),они
C:/Users/maill/WORK/Dataset/5_2/img (149),были
C:/Users/maill/WORK/Dataset/5_2/img (150),сильне
C:/Users/maill/WORK/Dataset/5_2/img (151),чем
C:/Users/maill/WORK/Dataset/5_2/img (152),в
C:/Users/maill/WORK/Dataset/5_2/img (153),ста-
C:/Users/maill/WORK/Dataset/5_2/img (154),рое
C:/Users/maill/WORK/Dataset/5_2/img (155),прошлое
C:/Users/maill/WORK/Dataset/5_2/img (156),"время,"
C:/Users/maill/WORK/Dataset/5_2/img (157),тогда
C:/Users/maill/WORK/Dataset/5_2/img (158),бы
C:/Users/maill/WORK/Dataset/5_2/img (159),они
